EMS_0004,EMS_1126,EMS_0107,Limit
7.8,3.5,40,1.3
7.8,3.5,50,1.4
7.8,3.5,60,1.5
7.8,3.5,70,1.5
7.8,3.5,80,1.6
7.8,3.5,90,1.6
7.8,3.5,100,1.7
7.8,3.5,110,1.7
7.8,3.5,120,1.8
7.8,3.5,130,1.8
7.8,3.5,140,1.9
7.8,3.5,150,1.9
7.8,3.5,160,1.9
7.8,3.5,170,2
7.8,3.5,180,2
7.8,3.5,190,2.1
7.8,3.5,200,2.1
7.8,3.5,210,2.1
7.8,3.5,220,2.1
7.8,3.5,230,2.2
7.8,3.5,243,2.2
7.8,4,8,1.2
7.8,4,15,1.2
7.8,4,20,1.3
7.8,4,30,1.4
7.8,4,40,1.5
7.8,4,50,1.6
7.8,4,60,1.7
7.8,4,70,1.7
7.8,4,80,1.8
7.8,4,90,1.9
7.8,4,100,1.9
7.8,4,110,2
7.8,4,120,2
7.8,4,130,2.1
7.8,4,140,2.1
7.8,4,150,2.2
7.8,4,160,2.2
7.8,4,170,2.3
7.8,4,180,2.3
7.8,4,190,2.3
7.8,4,200,2.4
7.8,4,210,2.4
7.8,4,220,2.5
7.8,4,230,2.5
7.8,4,243,2.5
7.8,4.5,8,1.4
7.8,4.5,15,1.4
7.8,4.5,20,1.5
7.8,4.5,30,1.6
7.8,4.5,40,1.7
7.8,4.5,50,1.8
7.8,4.5,60,1.9
7.8,4.5,70,2
7.8,4.5,80,2
7.8,4.5,90,2.1
7.8,4.5,100,2.2
7.8,4.5,110,2.2
7.8,4.5,120,2.3
7.8,4.5,130,2.3
7.8,4.5,140,2.4
7.8,4.5,150,2.4
7.8,4.5,160,2.5
7.8,4.5,170,2.5
7.8,4.5,180,2.6
7.8,4.5,190,2.6
7.8,4.5,200,2.7
7.8,4.5,210,2.7
7.8,4.5,220,2.8
7.8,4.5,230,2.8
7.8,4.5,243,2.8
7.8,5,8,1.6
7.8,5,15,1.5
7.8,5,20,1.6
7.8,5,30,1.8
7.8,5,40,1.9
7.8,5,50,2
7.8,5,60,2.1
7.8,5,70,2.2
7.8,5,80,2.3
7.8,5,90,2.3
7.8,5,100,2.4
7.8,5,110,2.5
7.8,5,120,2.5
7.8,5,130,2.6
7.8,5,140,2.7
7.8,5,150,2.7
7.8,5,160,2.8
7.8,5,170,2.8
7.8,5,180,2.9
7.8,5,190,2.9
7.8,5,200,3
7.8,5,210,3
7.8,5,220,3.1
7.8,5,230,3.1
7.8,5,243,3.1
7.8,5.5,8,1.7
7.8,5.5,15,1.7
7.8,5.5,20,1.8
7.8,5.5,30,1.9
7.8,5.5,40,2.1
7.8,5.5,50,2.2
7.8,5.5,60,2.3
7.8,5.5,70,2.4
7.8,5.5,80,2.5
7.8,5.5,90,2.6
7.8,5.5,100,2.6
7.8,5.5,110,2.7
7.8,5.5,120,2.8
7.8,5.5,130,2.9
7.8,5.5,140,2.9
7.8,5.5,150,3
7.8,5.5,160,3
7.8,5.5,170,3.1
7.8,5.5,180,3.2
7.8,5.5,190,3.2
7.8,5.5,200,3.3
7.8,5.5,210,3.3
7.8,5.5,220,3.4
7.8,5.5,230,3.4
7.8,5.5,243,3.5
7.8,6,8,1.9
7.8,6,15,1.9
7.8,6,20,1.9
7.8,6,30,2.1
7.8,6,40,2.3
7.8,6,50,2.4
7.8,6,60,2.5
7.8,6,70,2.6
7.8,6,80,2.7
7.8,6,90,2.8
7.8,6,100,2.9
7.8,6,110,3
7.8,6,120,3
7.8,6,130,3.1
7.8,6,140,3.2
7.8,6,150,3.3
7.8,6,160,3.3
7.8,6,170,3.4
7.8,6,180,3.4
7.8,6,190,3.5
7.8,6,200,3.6
7.8,6,210,3.6
7.8,6,220,3.7
7.8,6,230,3.7
7.8,6,243,3.8
7.8,6.5,8,2.1
7.8,6.5,15,2
7.8,6.5,20,2.1
7.8,6.5,30,2.3
7.8,6.5,40,2.4
7.8,6.5,50,2.6
7.8,6.5,60,2.7
7.8,6.5,70,2.8
7.8,6.5,80,2.9
7.8,6.5,90,3
7.8,6.5,100,3.1
7.8,6.5,110,3.2
7.8,6.5,120,3.3
7.8,6.5,130,3.4
7.8,6.5,140,3.5
7.8,6.5,150,3.5
7.8,6.5,160,3.6
7.8,6.5,170,3.7
7.8,6.5,180,3.7
7.8,6.5,190,3.8
7.8,6.5,200,3.9
7.8,6.5,210,3.9
7.8,6.5,220,4
7.8,6.5,230,4
7.8,6.5,243,4.1
7.8,7,8,2.3
7.8,7,15,2.2
7.8,7,20,2.3
7.8,7,30,2.5
7.8,7,40,2.6
7.8,7,50,2.8
7.8,7,60,2.9
7.8,7,70,3
7.8,7,80,3.2
7.8,7,90,3.3
7.8,7,100,3.4
7.8,7,110,3.5
7.8,7,120,3.6
7.8,7,130,3.6
7.8,7,140,3.7
7.8,7,150,3.8
7.8,7,160,3.9
7.8,7,170,4
7.8,7,180,4
7.8,7,190,4.1
7.8,7,200,4.2
7.8,7,210,4.2
7.8,7,220,4.3
7.8,7,230,4.3
7.8,7,243,4.4
7.8,7.5,8,2.4
7.8,7.5,15,2.3
7.8,7.5,20,2.4
7.8,7.5,30,2.7
7.8,7.5,40,2.8
7.8,7.5,50,3
7.8,7.5,60,3.1
7.8,7.5,70,3.3
7.8,7.5,80,3.4
7.8,7.5,90,3.5
7.8,7.5,100,3.6
7.8,7.5,110,3.7
7.8,7.5,120,3.8
7.8,7.5,130,3.9
7.8,7.5,140,4
7.8,7.5,150,4.1
7.8,7.5,160,4.2
7.8,7.5,170,4.2
7.8,7.5,180,4.3
7.8,7.5,190,4.4
7.8,7.5,200,4.5
7.8,7.5,210,4.5
7.8,7.5,220,4.6
7.8,7.5,230,4.7
7.8,7.5,243,4.7
7.8,8,8,2.6
7.8,8,15,2.5
7.8,8,20,2.6
7.8,8,30,2.8
7.8,8,40,3
7.8,8,50,3.2
7.8,8,60,3.3
7.8,8,70,3.5
7.8,8,80,3.6
7.8,8,90,3.7
7.8,8,100,3.8
7.8,8,110,4
7.8,8,120,4.1
7.8,8,130,4.2
7.8,8,140,4.3
7.8,8,150,4.3
7.8,8,160,4.4
7.8,8,170,4.5
7.8,8,180,4.6
7.8,8,190,4.7
7.8,8,200,4.7
7.8,8,210,4.8
7.8,8,220,4.9
7.8,8,230,5
7.8,8,243,5
7.8,8.5,8,2.8
7.8,8.5,15,2.7
7.8,8.5,20,2.8
7.8,8.5,30,3
7.8,8.5,40,3.2
7.8,8.5,50,3.4
7.8,8.5,60,3.5
7.8,8.5,70,3.7
7.8,8.5,80,3.8
7.8,8.5,90,4
7.8,8.5,100,4.1
7.8,8.5,110,4.2
7.8,8.5,120,4.3
7.8,8.5,130,4.4
7.8,8.5,140,4.5
7.8,8.5,150,4.6
7.8,8.5,160,4.7
7.8,8.5,170,4.8
7.8,8.5,180,4.9
7.8,8.5,190,5
7.8,8.5,200,5
7.8,8.5,210,5.1
7.8,8.5,220,5.2
7.8,8.5,230,5.3
7.8,8.5,243,5.3
7.8,9,8,3
7.8,9,15,2.8
7.8,9,20,2.9
7.8,9,30,3.2
7.8,9,40,3.4
7.8,9,50,3.6
7.8,9,60,3.7
7.8,9,70,3.9
7.8,9,80,4.1
7.8,9,90,4.2
7.8,9,100,4.3
7.8,9,110,4.4
7.8,9,120,4.6
7.8,9,130,4.7
7.8,9,140,4.8
7.8,9,150,4.9
7.8,9,160,5
7.8,9,170,5.1
7.8,9,180,5.2
7.8,9,190,5.3
7.8,9,200,5.3
7.8,9,210,5.4
7.8,9,220,5.5
7.8,9,230,5.6
7.8,9,243,5.6
7.8,9.5,8,3.2
7.8,9.5,15,3
7.8,9.5,20,3.1
7.8,9.5,30,3.4
7.8,9.5,40,3.6
7.8,9.5,50,3.8
7.8,9.5,60,3.9
7.8,9.5,70,4.1
7.8,9.5,80,4.3
7.8,9.5,90,4.4
7.8,9.5,100,4.6
7.8,9.5,110,4.7
7.8,9.5,120,4.8
7.8,9.5,130,4.9
7.8,9.5,140,5
7.8,9.5,150,5.2
7.8,9.5,160,5.3
7.8,9.5,170,5.4
7.8,9.5,180,5.5
7.8,9.5,190,5.6
7.8,9.5,200,5.6
7.8,9.5,210,5.7
7.8,9.5,220,5.8
7.8,9.5,230,5.9
7.8,9.5,243,6
7.8,10,8,3.4
7.8,10,15,3.1
7.8,10,20,3.3
7.8,10,30,3.5
7.8,10,40,3.8
7.8,10,50,4
7.8,10,60,4.2
7.8,10,70,4.3
7.8,10,80,4.5
7.8,10,90,4.7
7.8,10,100,4.8
7.8,10,110,4.9
7.8,10,120,5.1
7.8,10,130,5.2
7.8,10,140,5.3
7.8,10,150,5.4
7.8,10,160,5.5
7.8,10,170,5.6
7.8,10,180,5.7
7.8,10,190,5.8
7.8,10,200,5.9
7.8,10,210,6
7.8,10,220,6.1
7.8,10,230,6.2
7.8,10,243,6.3
7.8,10.5,8,3.6
7.8,10.5,15,3.3
7.8,10.5,20,3.4
7.8,10.5,30,3.7
7.8,10.5,40,3.9
7.8,10.5,50,4.2
7.8,10.5,60,4.4
7.8,10.5,70,4.6
7.8,10.5,80,4.7
7.8,10.5,90,4.9
7.8,10.5,100,5
7.8,10.5,110,5.2
7.8,10.5,120,5.3
7.8,10.5,130,5.5
7.8,10.5,140,5.6
7.8,10.5,150,5.7
7.8,10.5,160,5.8
7.8,10.5,170,5.9
7.8,10.5,180,6
7.8,10.5,190,6.1
7.8,10.5,200,6.2
7.8,10.5,210,6.3
7.8,10.5,220,6.4
7.8,10.5,230,6.5
7.8,10.5,243,6.6
7.8,11,8,3.8
7.8,11,15,3.5
7.8,11,20,3.6
7.8,11,30,3.9
7.8,11,40,4.1
7.8,11,50,4.4
7.8,11,60,4.6
7.8,11,70,4.8
7.8,11,80,4.9
7.8,11,90,5.1
7.8,11,100,5.3
7.8,11,110,5.4
7.8,11,120,5.6
7.8,11,130,5.7
7.8,11,140,5.8
7.8,11,150,6
7.8,11,160,6.1
7.8,11,170,6.2
7.8,11,180,6.3
7.8,11,190,6.4
7.8,11,200,6.5
7.8,11,210,6.6
7.8,11,220,6.7
7.8,11,230,6.8
7.8,11,243,6.9
7.8,11.5,8,4.1
7.8,11.5,15,3.6
7.8,11.5,20,3.8
7.8,11.5,30,4.1
7.8,11.5,40,4.3
7.8,11.5,50,4.6
7.8,11.5,60,4.8
7.8,11.5,70,5
7.8,11.5,80,5.2
7.8,11.5,90,5.3
7.8,11.5,100,5.5
7.8,11.5,110,5.7
7.8,11.5,120,5.8
7.8,11.5,130,6
7.8,11.5,140,6.1
7.8,11.5,150,6.2
7.8,11.5,160,6.4
7.8,11.5,170,6.5
7.8,11.5,180,6.6
7.8,11.5,190,6.7
7.8,11.5,200,6.8
7.8,11.5,210,6.9
7.8,11.5,220,7
7.8,11.5,230,7.1
7.8,11.5,243,7.2
7.8,12,8,4.3
7.8,12,15,3.8
7.8,12,20,3.9
7.8,12,30,4.2
7.8,12,40,4.5
7.8,12,50,4.8
7.8,12,60,5
7.8,12,70,5.2
7.8,12,80,5.4
7.8,12,90,5.6
7.8,12,100,5.8
7.8,12,110,5.9
7.8,12,120,6.1
7.8,12,130,6.2
7.8,12,140,6.4
7.8,12,150,6.5
7.8,12,160,6.6
7.8,12,170,6.8
7.8,12,180,6.9
7.8,12,190,7
7.8,12,200,7.1
7.8,12,210,7.2
7.8,12,220,7.3
7.8,12,230,7.4
7.8,12,243,7.5
7.8,12.5,8,4.5
7.8,12.5,15,4
7.8,12.5,20,4.1
7.8,12.5,30,4.4
7.8,12.5,40,4.7
7.8,12.5,50,4.9
7.8,12.5,60,5.2
7.8,12.5,70,5.4
7.8,12.5,80,5.6
7.8,12.5,90,5.8
7.8,12.5,100,6
7.8,12.5,110,6.2
7.8,12.5,120,6.3
7.8,12.5,130,6.5
7.8,12.5,140,6.6
7.8,12.5,150,6.8
7.8,12.5,160,6.9
7.8,12.5,170,7
7.8,12.5,180,7.2
7.8,12.5,190,7.3
7.8,12.5,200,7.4
7.8,12.5,210,7.5
7.8,12.5,220,7.6
7.8,12.5,230,7.7
7.8,12.5,243,7.8
7.8,13,8,4.8
7.8,13,15,4.2
7.8,13,20,4.3
7.8,13,30,4.6
7.8,13,40,4.9
7.8,13,50,5.1
7.8,13,60,5.4
7.8,13,70,5.6
7.8,13,80,5.8
7.8,13,90,6
7.8,13,100,6.2
7.8,13,110,6.4
7.8,13,120,6.6
7.8,13,130,6.7
7.8,13,140,6.9
7.8,13,150,7.1
7.8,13,160,7.2
7.8,13,170,7.3
7.8,13,180,7.5
7.8,13,190,7.6
7.8,13,200,7.7
7.8,13,210,7.8
7.8,13,220,7.9
7.8,13,230,8.1
7.8,13,243,8.2
7.8,13.5,8,5.1
7.8,13.5,15,4.3
7.8,13.5,20,4.4
7.8,13.5,30,4.8
7.8,13.5,40,5.1
7.8,13.5,50,5.3
7.8,13.5,60,5.6
7.8,13.5,70,5.8
7.8,13.5,80,6.1
7.8,13.5,90,6.3
7.8,13.5,100,6.5
7.8,13.5,110,6.7
7.8,13.5,120,6.8
7.8,13.5,130,7
7.8,13.5,140,7.2
7.8,13.5,150,7.3
7.8,13.5,160,7.5
7.8,13.5,170,7.6
7.8,13.5,180,7.7
7.8,13.5,190,7.9
7.8,13.5,200,8
7.8,13.5,210,8.1
7.8,13.5,220,8.3
7.8,13.5,230,8.4
7.8,13.5,243,8.5
7.8,14,8,5.3
7.8,14,15,4.5
7.8,14,20,4.6
7.8,14,30,5
7.8,14,40,5.2
7.8,14,50,5.5
7.8,14,60,5.8
7.8,14,70,6.1
7.8,14,80,6.3
7.8,14,90,6.5
7.8,14,100,6.7
7.8,14,110,6.9
7.8,14,120,7.1
7.8,14,130,7.3
7.8,14,140,7.4
7.8,14,150,7.6
7.8,14,160,7.7
7.8,14,170,7.9
7.8,14,180,8
7.8,14,190,8.2
7.8,14,200,8.3
7.8,14,210,8.4
7.8,14,220,8.6
7.8,14,230,8.7
7.8,14,243,8.8
7.8,14.5,8,5.6
7.8,14.5,15,4.7
7.8,14.5,20,4.8
7.8,14.5,30,5.1
7.8,14.5,40,5.4
7.8,14.5,50,5.7
7.8,14.5,60,6
7.8,14.5,70,6.3
7.8,14.5,80,6.5
7.8,14.5,90,6.7
7.8,14.5,100,6.9
7.8,14.5,110,7.2
7.8,14.5,120,7.3
7.8,14.5,130,7.5
7.8,14.5,140,7.7
7.8,14.5,150,7.9
7.8,14.5,160,8
7.8,14.5,170,8.2
7.8,14.5,180,8.3
7.8,14.5,190,8.5
7.8,14.5,200,8.6
7.8,14.5,210,8.7
7.8,14.5,220,8.9
7.8,14.5,230,9
7.8,14.5,243,9.1
7.8,15,8,6
7.8,15,15,4.8
7.8,15,20,4.9
7.8,15,30,5.3
7.8,15,40,5.6
7.8,15,50,5.9
7.8,15,60,6.2
7.8,15,70,6.5
7.8,15,80,6.7
7.8,15,90,7
7.8,15,100,7.2
7.8,15,110,7.4
7.8,15,120,7.6
7.8,15,130,7.8
7.8,15,140,8
7.8,15,150,8.1
7.8,15,160,8.3
7.8,15,170,8.5
7.8,15,180,8.6
7.8,15,190,8.8
7.8,15,200,8.9
7.8,15,210,9
7.8,15,220,9.2
7.8,15,230,9.3
7.8,15,243,9.4
7.8,15.5,8,6.3
7.8,15.5,15,5
7.8,15.5,20,5.1
7.8,15.5,30,5.5
7.8,15.5,40,5.8
7.8,15.5,50,6.1
7.8,15.5,60,6.4
7.8,15.5,70,6.7
7.8,15.5,80,7
7.8,15.5,90,7.2
7.8,15.5,100,7.4
7.8,15.5,110,7.6
7.8,15.5,120,7.8
7.8,15.5,130,8
7.8,15.5,140,8.2
7.8,15.5,150,8.4
7.8,15.5,160,8.6
7.8,15.5,170,8.7
7.8,15.5,180,8.9
7.8,15.5,190,9.1
7.8,15.5,200,9.2
7.8,15.5,210,9.3
7.8,15.5,220,9.5
7.8,15.5,230,9.6
7.8,15.5,243,9.7
7.8,16,8,6.7
7.8,16,15,5.2
7.8,16,20,5.3
7.8,16,30,5.7
7.8,16,40,6
7.8,16,50,6.3
7.8,16,60,6.6
7.8,16,70,6.9
7.8,16,80,7.2
7.8,16,90,7.4
7.8,16,100,7.7
7.8,16,110,7.9
7.8,16,120,8.1
7.8,16,130,8.3
7.8,16,140,8.5
7.8,16,150,8.7
7.8,16,160,8.9
7.8,16,170,9
7.8,16,180,9.2
7.8,16,190,9.3
7.8,16,200,9.5
7.8,16,210,9.6
7.8,16,220,9.8
7.8,16,230,9.9
7.8,16,243,10
7.8,16.5,8,7.1
7.8,16.5,15,5.4
7.8,16.5,20,5.5
7.8,16.5,30,5.8
7.8,16.5,40,6.2
7.8,16.5,50,6.5
7.8,16.5,60,6.8
7.8,16.5,70,7.1
7.8,16.5,80,7.4
7.8,16.5,90,7.7
7.8,16.5,100,7.9
7.8,16.5,110,8.1
7.8,16.5,120,8.4
7.8,16.5,130,8.6
7.8,16.5,140,8.8
7.8,16.5,150,8.9
7.8,16.5,160,9.1
7.8,16.5,170,9.3
7.8,16.5,180,9.5
7.8,16.5,190,9.6
7.8,16.5,200,9.8
7.8,16.5,210,9.9
7.8,16.5,220,10.1
7.8,16.5,230,10.2
7.8,16.5,243,10.3
7.8,17,8,7.5
7.8,17,15,5.6
7.8,17,20,5.6
7.8,17,30,6
7.8,17,40,6.4
7.8,17,50,6.7
7.8,17,60,7
7.8,17,70,7.3
7.8,17,80,7.6
7.8,17,90,7.9
7.8,17,100,8.1
7.8,17,110,8.4
7.8,17,120,8.6
7.8,17,130,8.8
7.8,17,140,9
7.8,17,150,9.2
7.8,17,160,9.4
7.8,17,170,9.6
7.8,17,180,9.8
7.8,17,190,9.9
7.8,17,200,10.1
7.8,17,210,10.2
7.8,17,220,10.4
7.8,17,230,10.5
7.8,17,243,10.7
7.8,17.5,8,8
7.8,17.5,15,5.8
7.8,17.5,20,5.8
7.8,17.5,30,6.2
7.8,17.5,40,6.5
7.8,17.5,50,6.9
7.8,17.5,60,7.2
7.8,17.5,70,7.6
7.8,17.5,80,7.8
7.8,17.5,90,8.1
7.8,17.5,100,8.4
7.8,17.5,110,8.6
7.8,17.5,120,8.9
7.8,17.5,130,9.1
7.8,17.5,140,9.3
7.8,17.5,150,9.5
7.8,17.5,160,9.7
7.8,17.5,170,9.9
7.8,17.5,180,10
7.8,17.5,190,10.2
7.8,17.5,200,10.4
7.8,17.5,210,10.5
7.8,17.5,220,10.7
7.8,17.5,230,10.8
7.8,17.5,243,11
7.8,18,8,8.6
7.8,18,15,5.9
7.8,18,20,6
7.8,18,30,6.4
7.8,18,40,6.7
7.8,18,50,7.1
7.8,18,60,7.4
7.8,18,70,7.8
7.8,18,80,8.1
7.8,18,90,8.4
7.8,18,100,8.6
7.8,18,110,8.9
7.8,18,120,9.1
7.8,18,130,9.3
7.8,18,140,9.5
7.8,18,150,9.8
7.8,18,160,9.9
7.8,18,170,10.1
7.8,18,180,10.3
7.8,18,190,10.5
7.8,18,200,10.7
7.8,18,210,10.8
7.8,18,220,11
7.8,18,230,11.2
7.8,18,243,11.3
7.8,18.5,8,9.2
7.8,18.5,15,6.1
7.8,18.5,20,6.1
7.8,18.5,30,6.5
7.8,18.5,40,6.9
7.8,18.5,50,7.3
7.8,18.5,60,7.7
7.8,18.5,70,8
7.8,18.5,80,8.3
7.8,18.5,90,8.6
7.8,18.5,100,8.8
7.8,18.5,110,9.1
7.8,18.5,120,9.4
7.8,18.5,130,9.6
7.8,18.5,140,9.8
7.8,18.5,150,10
7.8,18.5,160,10.2
7.8,18.5,170,10.4
7.8,18.5,180,10.6
7.8,18.5,190,10.8
7.8,18.5,200,11
7.8,18.5,210,11.1
7.8,18.5,220,11.3
7.8,18.5,230,11.5
7.8,18.5,243,11.6
7.8,19,8,9.9
7.8,19,15,6.3
7.8,19,20,6.3
7.8,19,30,6.7
7.8,19,40,7.1
7.8,19,50,7.5
7.8,19,60,7.9
7.8,19,70,8.2
7.8,19,80,8.5
7.8,19,90,8.8
7.8,19,100,9.1
7.8,19,110,9.4
7.8,19,120,9.6
7.8,19,130,9.8
7.8,19,140,10.1
7.8,19,150,10.3
7.8,19,160,10.5
7.8,19,170,10.7
7.8,19,180,10.9
7.8,19,190,11.1
7.8,19,200,11.3
7.8,19,210,11.4
7.8,19,220,11.6
7.8,19,230,11.8
7.8,19,243,11.9
7.8,19.5,8,10.8
7.8,19.5,15,6.5
7.8,19.5,20,6.5
7.8,19.5,30,6.9
7.8,19.5,40,7.3
7.8,19.5,50,7.7
7.8,19.5,60,8.1
7.8,19.5,70,8.4
7.8,19.5,80,8.7
7.8,19.5,90,9
7.8,19.5,100,9.3
7.8,19.5,110,9.6
7.8,19.5,120,9.9
7.8,19.5,130,10.1
7.8,19.5,140,10.3
7.8,19.5,150,10.6
7.8,19.5,160,10.8
7.8,19.5,170,11
7.8,19.5,180,11.2
7.8,19.5,190,11.4
7.8,19.5,200,11.6
7.8,19.5,210,11.7
7.8,19.5,220,11.9
7.8,19.5,230,12.1
7.8,19.5,243,12.2
7.8,20,8,11.7
7.8,20,15,6.7
7.8,20,20,6.7
7.8,20,30,7.1
7.8,20,40,7.5
7.8,20,50,7.9
7.8,20,60,8.3
7.8,20,70,8.6
7.8,20,80,9
7.8,20,90,9.3
7.8,20,100,9.6
7.8,20,110,9.8
7.8,20,120,10.1
7.8,20,130,10.4
7.8,20,140,10.6
7.8,20,150,10.8
7.8,20,160,11.1
7.8,20,170,11.3
7.8,20,180,11.5
7.8,20,190,11.7
7.8,20,200,11.9
7.8,20,210,12
7.8,20,220,12.2
7.8,20,230,12.4
7.8,20,243,12.5
7.9,0.05,8,0.2
7.9,0.05,15,0.2
7.9,0.05,20,0.2
7.9,0.05,30,0.2
7.9,0.05,40,0.2
7.9,0.05,50,0.2
7.9,0.05,60,0.2
7.9,0.05,70,0.2
7.9,0.05,80,0.2
7.9,0.05,90,0.2
7.9,0.05,100,0.2
7.9,0.05,110,0.2
7.9,0.05,120,0.2
7.9,0.05,130,0.2
7.9,0.05,140,0.2
7.9,0.05,150,0.2
7.9,0.05,160,0.2
7.9,0.05,170,0.2
7.9,0.05,180,0.2
7.9,0.05,190,0.2
7.9,0.05,200,0.2
7.9,0.05,210,0.2
7.9,0.05,220,0.2
7.9,0.05,230,0.2
7.9,0.05,243,0.2
7.9,1,8,0.3
7.9,1,15,0.3
7.9,1,20,0.3
7.9,1,30,0.4
7.9,1,40,0.4
7.9,1,50,0.4
7.9,1,60,0.5
7.9,1,70,0.5
7.9,1,80,0.5
7.9,1,90,0.5
7.9,1,100,0.5
7.9,1,110,0.5
7.9,1,120,0.6
7.9,1,130,0.6
7.9,1,140,0.6
7.9,1,150,0.6
7.9,1,160,0.6
7.9,1,170,0.6
7.9,1,180,0.6
7.9,1,190,0.6
7.9,1,200,0.7
7.9,1,210,0.7
7.9,1,220,0.7
7.9,1,230,0.7
7.9,1,243,0.7
7.9,1.5,8,0.5
7.9,1.5,15,0.5
7.9,1.5,20,0.5
7.9,1.5,30,0.6
7.9,1.5,40,0.6
7.9,1.5,50,0.7
7.9,1.5,60,0.7
7.9,1.5,70,0.7
7.9,1.5,80,0.7
7.9,1.5,90,0.8
7.9,1.5,100,0.8
7.9,1.5,110,0.8
7.9,1.5,120,0.8
7.9,1.5,130,0.9
7.9,1.5,140,0.9
7.9,1.5,150,0.9
7.9,1.5,160,0.9
7.9,1.5,170,0.9
7.9,1.5,180,1
7.9,1.5,190,1
7.9,1.5,200,1
7.9,1.5,210,1
7.9,1.5,220,1
7.9,1.5,230,1
7.9,1.5,243,1
7.9,2,8,0.7
7.9,2,15,0.7
7.9,2,20,0.7
7.9,2,30,0.8
7.9,2,40,0.8
7.9,2,50,0.9
7.9,2,60,0.9
7.9,2,70,1
7.9,2,80,1
7.9,2,90,1
7.9,2,100,1.1
7.9,2,110,1.1
7.9,2,120,1.1
7.9,2,130,1.1
7.9,2,140,1.2
7.9,2,150,1.2
7.9,2,160,1.2
7.9,2,170,1.2
7.9,2,180,1.3
7.9,2,190,1.3
7.9,2,200,1.3
7.9,2,210,1.3
7.9,2,220,1.4
7.9,2,230,1.4
7.9,2,243,1.4
7.9,2.5,8,0.8
7.9,2.5,15,0.8
7.9,2.5,20,0.9
7.9,2.5,30,1
7.9,2.5,40,1
7.9,2.5,50,1.1
7.9,2.5,60,1.1
7.9,2.5,70,1.2
7.9,2.5,80,1.2
7.9,2.5,90,1.3
7.9,2.5,100,1.3
7.9,2.5,110,1.4
7.9,2.5,120,1.4
7.9,2.5,130,1.4
7.9,2.5,140,1.5
7.9,2.5,150,1.5
7.9,2.5,160,1.5
7.9,2.5,170,1.6
7.9,2.5,180,1.6
7.9,2.5,190,1.6
7.9,2.5,200,1.6
7.9,2.5,210,1.7
7.9,2.5,220,1.7
7.9,2.5,230,1.7
7.9,2.5,243,1.7
7.9,3,8,1
7.9,3,15,1
7.9,3,20,1
7.9,3,30,1.1
7.9,3,40,1.2
7.9,3,50,1.3
7.9,3,60,1.4
7.9,3,70,1.4
7.9,3,80,1.5
7.9,3,90,1.5
7.9,3,100,1.6
7.9,3,110,1.6
7.9,3,120,1.7
7.9,3,130,1.7
7.9,3,140,1.8
7.9,3,150,1.8
7.9,3,160,1.8
7.9,3,170,1.9
7.9,3,180,1.9
7.9,3,190,1.9
7.9,3,200,2
7.9,3,210,2
7.9,3,220,2
7.9,3,230,2
7.9,3,243,2.1
7.9,3.5,8,1.2
7.9,3.5,15,1.2
7.9,3.5,20,1.2
7.9,3.5,30,1.3
7.9,3.5,40,1.4
7.9,3.5,50,1.5
7.9,3.5,60,1.6
7.9,3.5,70,1.7
7.9,3.5,80,1.7
7.9,3.5,90,1.8
7.9,3.5,100,1.8
7.9,3.5,110,1.9
7.9,3.5,120,1.9
7.9,3.5,130,2
7.9,3.5,140,2
7.9,3.5,150,2.1
7.9,3.5,160,2.1
7.9,3.5,170,2.2
7.9,3.5,180,2.2
7.9,3.5,190,2.2
7.9,3.5,200,2.3
7.9,3.5,210,2.3
7.9,3.5,220,2.4
7.9,3.5,230,2.4
7.9,3.5,243,2.4
7.9,4,8,1.3
7.9,4,15,1.3
7.9,4,20,1.4
7.9,4,30,1.5
7.9,4,40,1.6
7.9,4,50,1.7
7.9,4,60,1.8
7.9,4,70,1.9
7.9,4,80,2
7.9,4,90,2
7.9,4,100,2.1
7.9,4,110,2.2
7.9,4,120,2.2
7.9,4,130,2.3
7.9,4,140,2.3
7.9,4,150,2.4
7.9,4,160,2.4
7.9,4,170,2.5
7.9,4,180,2.5
7.9,4,190,2.6
7.9,4,200,2.6
7.9,4,210,2.7
7.9,4,220,2.7
7.9,4,230,2.7
7.9,4,243,2.8
7.9,4.5,8,1.5
7.9,4.5,15,1.5
7.9,4.5,20,1.6
7.9,4.5,30,1.7
7.9,4.5,40,1.8
7.9,4.5,50,1.9
7.9,4.5,60,2
7.9,4.5,70,2.1
7.9,4.5,80,2.2
7.9,4.5,90,2.3
7.9,4.5,100,2.4
7.9,4.5,110,2.4
7.9,4.5,120,2.5
7.9,4.5,130,2.6
7.9,4.5,140,2.6
7.9,4.5,150,2.7
7.9,4.5,160,2.7
7.9,4.5,170,2.8
7.9,4.5,180,2.8
7.9,4.5,190,2.9
7.9,4.5,200,2.9
7.9,4.5,210,3
7.9,4.5,220,3
7.9,4.5,230,3.1
7.9,4.5,243,3.1
7.9,5,8,1.7
7.9,5,15,1.7
7.9,5,20,1.7
7.9,5,30,1.9
7.9,5,40,2
7.9,5,50,2.2
7.9,5,60,2.3
7.9,5,70,2.4
7.9,5,80,2.5
7.9,5,90,2.5
7.9,5,100,2.6
7.9,5,110,2.7
7.9,5,120,2.8
7.9,5,130,2.8
7.9,5,140,2.9
7.9,5,150,3
7.9,5,160,3
7.9,5,170,3.1
7.9,5,180,3.2
7.9,5,190,3.2
